gig_id,seller,seller_level,score,score_num,title,currency,price_start,keyword,results_count,last_modified_date
119019984,akmal22111,Level 1 Seller,4.9,36,"I will edit and rewrite resume, CV and resume writing",€,18.63,Resume Writing,2408,2019-03-29T16:34:21Z
21330372,kassand,Level 2 Seller,4.9,138,"I will write, rewrite, IT technical, engineer resume, cv, cover letter, resume writer",€,27.95,Resume Writing,2408,2019-03-29T16:34:21Z
122719776,shankresume,Level 1 Seller,4.9,34,I will write a professional resume and cover letter,€,18.63,Resume Writing,2408,2019-03-29T16:34:21Z
109011103,brightadvise,NA,4.7,7,I will write or translate your cv in english or dutch,€,27.95,Resume Writing,2408,2019-03-29T16:34:21Z
105636487,myrapro_hr,Level 2 Seller,4.9,116,"I will write,edit,create and  revamp your resume, cv, cl or linkedin",€,13.97,Resume Writing,2408,2019-03-29T16:34:21Z
115742078,jesse_gazar,Level 1 Seller,4.9,26,"I will write, edit, IT resume, engineering, cover letter,resume writer, resume writing",€,13.97,Resume Writing,2408,2019-03-29T16:34:21Z
118466937,kkaa77,NA,3,2,I will design and write up your professional resume,€,46.58,Resume Writing,2408,2019-03-29T16:34:21Z
119390305,jasminepr,NA,3.7,3,I will provide professional resume editing and writing services,€,9.32,Resume Writing,2408,2019-03-29T16:34:21Z
122376679,rantogomori,NA,NA,NA,I will write your professional resume and linkedin,€,41.92,Resume Writing,2408,2019-03-29T16:34:21Z
118756659,janessalayton,NA,NA,NA,I will write a new resume for your career search,€,83.85,Resume Writing,2408,2019-03-29T16:34:21Z
113855246,dbstahl,Level 2 Seller,5,60,I will write compelling resumes and linkedin profiles,€,177,Resume Writing,2408,2019-03-29T16:34:21Z
85767506,theprotouch_,Level 2 Seller,4.9,384,"I will edit, rewrite, design, resume, cv, cover letter, resume writing, resume writer",€,18.63,Resume Writing,2408,2019-03-29T16:34:21Z
109341852,brandlunge,NA,4.9,69,"I will provide ats resume rewrite,executive resume writing service,professional resume",€,13.97,Resume Writing,2408,2019-03-29T16:34:21Z
44102569,seoarticlepfs,Level 2 Seller,4.9,520,"I will provide executive resume writing services,ats resume rewrite, resume writer",€,37.27,Resume Writing,2408,2019-03-29T16:34:21Z
37618335,tommy21183,Level 1 Seller,4.9,152,I will write or rewrite your resume and cover letter,€,51.24,Resume Writing,2408,2019-03-29T16:34:21Z
2338805,elyssa,Level 2 Seller,4.9,1000,I will provide a professional resume designing and writing services,€,4.66,Resume Writing,2408,2019-03-29T16:34:21Z
117583569,premiumproduct,Level 2 Seller,4.9,15,"I will write your CV resume, cover letter and linkedin profile",€,27.95,Resume Writing,2408,2019-03-29T16:34:21Z
98975176,rowlingberth,Level 2 Seller,4.9,335,I will provide professional  resume writing service,€,18.63,Resume Writing,2408,2019-03-29T16:34:21Z
122890415,amberconsults_,Level 1 Seller,5,3,I will write a resume that will secure you an interview,€,13.97,Resume Writing,2408,2019-03-29T16:34:21Z
115722521,roseyleee,NA,5,12,"I will write, design a perfect resume, cv, cover letter, linkedin",€,9.32,Resume Writing,2408,2019-03-29T16:34:21Z
45613699,greatwriter68,Level 1 Seller,4.9,19,"I will provide it, technical, engineering resume writing services",€,13.97,Resume Writing,2408,2019-03-29T16:34:21Z
66782476,hekaconsulting,NA,5,39,"I will write a healthcare resume, medical cover letter, free 15 min interview prep call",€,112,Resume Writing,2408,2019-03-29T16:34:21Z
121642704,robert_hr,Level 1 Seller,4.9,99,"I will write cv, resume, cover letter, linkedin that gets you hired",€,41.92,Resume Writing,2408,2019-03-29T16:34:21Z
28854815,angelascript,Level 1 Seller,4.8,24,I will write an outstanding teacher resume and cover letter,€,18.63,Resume Writing,2408,2019-03-29T16:34:21Z
123093753,malikavats,NA,5,3,"I will write your digital resume, cover letter and linkedin",€,27.95,Resume Writing,2408,2019-03-29T16:34:21Z
101143691,lauraresume01,Level 2 Seller,4.8,55,"I will perfectly write and rewrite your resume, cv, cover letter and resume writer",€,9.32,Resume Writing,2408,2019-03-29T16:34:21Z
118943089,ceomichael,Level 2 Seller,5,125,I will provide a professional resume writing service,€,27.95,Resume Writing,2408,2019-03-29T16:34:21Z
116863233,onomejimi,Level 2 Seller,4.9,119,"I will provide professional resume writing service, CV writer and designer",€,9.32,Resume Writing,2408,2019-03-29T16:34:21Z
123991448,autumnaffair,NA,5,1,I will write or edit your resume for you,€,140,Resume Writing,2408,2019-03-29T16:34:21Z
46110139,seoarticlepfs,Level 2 Seller,4.9,93,"I will provide IT and technical resume services, ats resume, resume writer",€,37.27,Resume Writing,2408,2019-03-29T16:34:21Z
119307755,frostwrite_expt,Level 2 Seller,4.9,50,"I will professionally write resume, cover letters, linkedin profile",€,18.63,Resume Writing,2408,2019-03-29T16:34:21Z
33062675,career_uplift,Level 2 Seller,4.9,192,"I will offer a job winning technical engineering resume, cover letter writer, linkedin",€,37.27,Resume Writing,2408,2019-03-29T16:34:21Z
33593375,career_uplift,Level 2 Seller,4.9,232,"I will offer a professional nursing, medical resume cv, cover letter writer",€,27.95,Resume Writing,2408,2019-03-29T16:34:21Z
123763614,resume_pro01,NA,5,24,"I will edit, rewrite and design resume, cv, cover letter, resume writing, resume writer",€,13.97,Resume Writing,2408,2019-03-29T16:34:21Z
88223381,trackmap,Top Rated Seller,5,84,I will design custom marketing video,€,186,Video Marketing,588,2019-03-29T16:34:22Z
119083857,rexyvideos,Level 1 Seller,4.9,69,I will do killer facebook and instagram marketing video ad,€,9.32,Video Marketing,588,2019-03-29T16:34:22Z
109042640,rapper_man,Top Rated Seller,5,205,I will create a short and powerful internet marketing video,€,256,Video Marketing,588,2019-03-29T16:34:22Z
32141480,intermezzo9,Level 2 Seller,5,63,"I will edit your video for youtube, promotion, marketing, etc",€,23.29,Video Marketing,588,2019-03-29T16:34:22Z
103899527,leejohnsonvideo,Level 2 Seller,5,66,I will make this real estate video home selling marketing,€,13.97,Video Marketing,588,2019-03-29T16:34:22Z
109885312,leejohnsonvideo,Level 2 Seller,5,94,I will make a real estate video for summer marketing promo,€,9.32,Video Marketing,588,2019-03-29T16:34:22Z
77412051,alicia_20,Level 2 Seller,4.9,74,I will create animated marketing video for sales,€,37.27,Video Marketing,588,2019-03-29T16:34:22Z
114502832,graphicbirdseo,Level 1 Seller,4.9,83,I will do youtube promotion and viral video marketing,€,9.32,Video Marketing,588,2019-03-29T16:34:22Z
124203207,tubias_jem,NA,3.5,5,I will do twitch video marketing with real traffic and followers,€,9.32,Video Marketing,588,2019-03-29T16:34:22Z
125357915,urbandiva33,Level 1 Seller,5,1,I will create animated marketing video for business and sales,€,41.92,Video Marketing,588,2019-03-29T16:34:22Z
103902869,leejohnsonvideo,Level 2 Seller,5,33,I will make this real estate video home buying marketing,€,13.97,Video Marketing,588,2019-03-29T16:34:22Z
35489780,owedia,NA,4.9,19,I will be your video marketing manager for 1 month,€,55.9,Video Marketing,588,2019-03-29T16:34:22Z
121447393,smmfair,Level 1 Seller,5,54,I will do youtube promotion and marketing for your video,€,9.32,Video Marketing,588,2019-03-29T16:34:22Z
1431135,customdrumloops,Top Rated Seller,5,512,I will create a whiteboard marketing video for your business,€,74.53,Video Marketing,588,2019-03-29T16:34:22Z
98727537,gallywix,NA,5,26,"I will create a 2d animated series, explainer or marketing video",€,2236,Video Marketing,588,2019-03-29T16:34:22Z
115685055,roy1993,Level 1 Seller,5,99,I will do organic youtube marketing and video promotion,€,9.32,Video Marketing,588,2019-03-29T16:34:22Z
70450246,bethanydivaa,Level 2 Seller,5,5,I will create marketing video to boost business,€,41.92,Video Marketing,588,2019-03-29T16:34:22Z
119990586,georgetanner,Level 2 Seller,5,31,I will customize this real estate video marketing ad,€,18.63,Video Marketing,588,2019-03-29T16:34:22Z
111176806,cheryltanmedia,NA,NA,NA,I will create your video marketing strategy with you,€,326,Video Marketing,588,2019-03-29T16:34:22Z
120821871,mobegig,Level 2 Seller,5,4,I will create attractive real estate marketing video or promo ads,€,18.63,Video Marketing,588,2019-03-29T16:34:22Z
114457205,ishaqazhar,Level 2 Seller,5,37,I will create short animated videos for facebook and youtube marketing,€,37.27,Video Marketing,588,2019-03-29T16:34:22Z
106040386,eddy_motions,Level 2 Seller,5,137,I will make real estate listing promotional marketing video,€,4.66,Video Marketing,588,2019-03-29T16:34:22Z
113812060,bikarnaf,Level 2 Seller,5,32,I will create marketing explainer video,€,233,Video Marketing,588,2019-03-29T16:34:22Z
118846107,promeostudio,Level 2 Seller,5,8,I will make funny fitness marketing videos,€,23.29,Video Marketing,588,2019-03-29T16:34:22Z
746127,hokidsirem,Level 1 Seller,5,690,I will make you a great 30sec marketing video for your website or youtube,€,9.32,Video Marketing,588,2019-03-29T16:34:22Z
101888227,ironfist_,Level 1 Seller,4.9,101,I will do youtube promotion and video marketing,€,9.32,Video Marketing,588,2019-03-29T16:34:22Z
120884937,georgetanner,Level 2 Seller,5,8,I will boost your business or brand with video marketing,€,18.63,Video Marketing,588,2019-03-29T16:34:22Z
123317307,promeostudio,Level 2 Seller,5,2,I will make funny real estate marketing videos,€,23.29,Video Marketing,588,2019-03-29T16:34:22Z
70139606,thevisualcube,Level 2 Seller,5,75,I will create professional brand marketing video for your business,€,69.87,Video Marketing,588,2019-03-29T16:34:22Z
114333395,damithkalu,NA,5,6,I will youtube promotion and video marketing,€,4.66,Video Marketing,588,2019-03-29T16:34:22Z
122904440,promo_expert9,NA,5,39,I will do youtube video promotion and marketing for real traffic,€,9.32,Video Marketing,588,2019-03-29T16:34:22Z
120033790,promeostudio,Level 2 Seller,5,6,I will make funny marketing videos for business,€,23.29,Video Marketing,588,2019-03-29T16:34:22Z
112113067,topwriting1,Level 2 Seller,5,56,I will give over 100 marketing MRR and plr video series and ebooks,€,4.66,Video Marketing,588,2019-03-29T16:34:22Z
107395003,seosmmpro,Level 1 Seller,5,31,I will promote video on youtube high audience and marketing,€,13.97,Video Marketing,588,2019-03-29T16:34:22Z
116322346,blessmusa,NA,5,6,I will give you plr MRR modern facebook marketing training videos,€,4.66,Video Marketing,588,2019-03-29T16:34:22Z
110510838,onlineproducts,Level 1 Seller,5,5,I will give 20 business and marketing ebooks with training videos,€,9.32,Video Marketing,588,2019-03-29T16:34:22Z
122900869,promeostudio,Level 2 Seller,5,3,I will make funny pets and animals marketing videos,€,23.29,Video Marketing,588,2019-03-29T16:34:22Z
2837751,imbv_videos,Level 2 Seller,5,213,I will send you a marketing video for real estate agent,€,4.66,Video Marketing,588,2019-03-29T16:34:22Z
119595762,promeostudio,Level 2 Seller,5,14,I will make funny dance marketing videos,€,23.29,Video Marketing,588,2019-03-29T16:34:22Z
56716619,pickera,Top Rated Seller,5,78,I will customize this awesome video ad for marketing services,€,60.56,Video Marketing,588,2019-03-29T16:34:22Z
121319798,rikta07,NA,5,17,I will do massive youtube video promotion and marketing,€,9.32,Video Marketing,588,2019-03-29T16:34:22Z
118875665,rangamadushi91,Level 1 Seller,4.9,8,I will do youtube video promotion and marketing,€,9.32,Video Marketing,588,2019-03-29T16:34:22Z
113067422,digitaladser,Level 1 Seller,5,2,I will create commercial or promotional marketing video ads,€,27.95,Video Marketing,588,2019-03-29T16:34:22Z
120245477,mrinmoyhaldarm,NA,4.8,20,I will do organic youtube marketing and video promotion fast,€,4.66,Video Marketing,588,2019-03-29T16:34:22Z
122902391,promeostudio,Level 2 Seller,5,2,I will make funny cleaning service marketing videos,€,23.29,Video Marketing,588,2019-03-29T16:34:22Z
99579364,aliceparr,NA,5,79,I will be your brand marketing video spokesperson,€,51.24,Video Marketing,588,2019-03-29T16:34:22Z
120784733,promeostudio,Level 2 Seller,4.5,4,I will make funny sales booster marketing videos,€,23.29,Video Marketing,588,2019-03-29T16:34:22Z
118876816,promeostudio,Level 2 Seller,5,41,I will make funny real estate marketing videos,€,23.29,Video Marketing,588,2019-03-29T16:34:22Z
5708657,taylorkaye,Level 2 Seller,4.9,1000,I will do a voiceover for you,€,18.63,Voiceover,7066,2019-03-29T16:34:22Z
122379212,tlimpert,NA,5,45,I will record a professional natural american male voice over,€,93.16,Voiceover,7066,2019-03-29T16:34:22Z
88081596,voiceoverholly,Level 2 Seller,5,759,I will create a professional american female voice over,€,13.97,Voiceover,7066,2019-03-29T16:34:22Z
102436929,jonnyl1,Top Rated Seller,5,861,I will record a world class american male voiceover,€,41.92,Voiceover,7066,2019-03-29T16:34:22Z
109448078,daniel_vallberg,Level 2 Seller,5,76,I will record a world class swedish voice over,€,4.66,Voiceover,7066,2019-03-29T16:34:22Z
100589735,jensenogjensen,Level 1 Seller,5,16,"I will do male danish voice overs for radio, tv, and web",€,65.21,Voiceover,7066,2019-03-29T16:34:22Z
6736337,thebmstudios,Level 2 Seller,5,566,I will do broadcast quality mandarin chinese voiceover,€,18.63,Voiceover,7066,2019-03-29T16:34:22Z
29010335,genke712,Top Rated Seller,4.9,1000,"I will professionally record american female voice over, today",€,32.61,Voiceover,7066,2019-03-29T16:34:22Z
123315902,norskvoice,NA,5,12,I will do your norwegian voiceover and translation,€,4.66,Voiceover,7066,2019-03-29T16:34:22Z
102713032,matthewexell,Level 2 Seller,5,10,I will discount 30 per cent off your 900 words or more bbc trained voice over,€,74.53,Voiceover,7066,2019-03-29T16:34:22Z
121419332,scfsounds,NA,5,43,I will record a professional american male voice over narration,€,93.16,Voiceover,7066,2019-03-29T16:34:22Z
97253631,gregjohnsonvoic,Top Rated Seller,5,228,I will record a youthful millennial american male voice over,€,93.16,Voiceover,7066,2019-03-29T16:34:22Z
31769000,deevoice,Top Rated Seller,5,1000,"I will record a professional, american male voice over narration",€,37.27,Voiceover,7066,2019-03-29T16:34:22Z
195675,deepmalevoice,Level 2 Seller,5,1000,I will provide a professional deep male voice over within 24 hours,€,140,Voiceover,7066,2019-03-29T16:34:22Z
33687850,lbezzell,Level 2 Seller,5,1000,I will record a professional american female voice over,€,18.63,Voiceover,7066,2019-03-29T16:34:22Z
123922800,edbishopvo,NA,5,3,I will provide a professional male voice over for your project,€,116,Voiceover,7066,2019-03-29T16:34:22Z
122761280,ladyflash,Level 1 Seller,5,41,I will record professional female american voiceovers in 12 to 24 hrs,€,65.21,Voiceover,7066,2019-03-29T16:34:22Z
109170233,graciebyrdvo,Level 2 Seller,5,116,I will record your american female voice over today,€,23.29,Voiceover,7066,2019-03-29T16:34:22Z
45818239,mralsaybar,Level 2 Seller,5,162,"I will record a professional, studio quality voiceover",€,4.66,Voiceover,7066,2019-03-29T16:34:22Z
125708233,vocstudio,NA,NA,NA,I will record a male voice over and dubbing in hebrew,€,140,Voiceover,7066,2019-03-29T16:34:22Z
126069177,iammacmclean,NA,NA,NA,I will do an epic movie trailer deep male voice over,€,116,Voiceover,7066,2019-03-29T16:34:22Z
